TRN DATE,TRN/TYPE AND DESCRIPTION,C/V/DATE,DEBIT,CREDIT,BALANCE
21/07/2025,"2852-901-44011 M/S SIFAT ENTER, SHAIKHPARA BAZA BRANCH OL 1",21/07/2025,,"500,000.00","7,381,713.00"
21/07/2025,"PIAPP, OWN BANK CKESS. A/C: 018*--**291, BROTHERS ENTERPRISE. Trx.ID 2025072121-2-398781 OL 1",21/07/2025,,"50,000.00","7,431,713.00"
21/07/2025,"4518-901-12024 HASANIA ENTERPR, CHUKNAGAR(RURAL BRANCH OL 1",21/07/2025,,"50,000.00","7,481,713.00"
21/07/2025,"PIAPP, OWN BANK BOILAR CHICKS. A/C: 463*--**298, REKHA VETERINARY CORNER. Trx.ID 2025072121-2-409100 OL 1",21/07/2025,,"95,000.00","7,576,713.00"
21/07/2025,"PIAPP, OWN BANK LAYER CHICKS. A/C: 463*--**298, REKHA VETERINARY CORNER. Trx.ID 2025072121-2-410748 OL 1",21/07/2025,,"15,000.00","7,591,713.00"
21/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 280*--**098, M/S BHOR BAZAR POULTRY CENTER. Trx.ID 2025072121-2-411150 OL 1",21/07/2025,,"16,000.00","7,607,713.00"
21/07/2025,"2412-901-32555 M/S FORHAD TRAD, DAULATPUR BRANCH OL 1",21/07/2025,,"41,400.00","7,649,113.00"
21/07/2025,"1640-901-65064 M/S FRIENDS POU, KISHOREGONJ BRANCH OL 1",21/07/2025,,"100,000.00","7,749,113.00"
21/07/2025,"1640-901-65064 M/S FRIENDS POU, KISHOREGONJ BRANCH OL 1",21/07/2025,,"35,000.00","7,784,113.00"
21/07/2025,"PIAPP, OWN BANK SIRAJ. A/C: 272*--**770, M/S SIRAJ POULTRY FEED CHICKS AND MEDICINE CENTER. Trx.ID 2025072121-2-",21/07/2025,,"20,000.00","7,804,113.00"
21/07/2025,"PIAPP, OWN BANK BUSINES, A/C: 358*--**531, LUKMAN CHICKS AND FEED LTD. Trx.ID 2025072121-2-454155 OL 1",21/07/2025,,"9,600.00","7,813,713.00"
21/07/2025,"PIAPP, OWN BANK BHAI BHAI. A/C: 245*--**740, NEW BHAI BHAI ENTERPRISE. Trx.ID 2025072121-2-466764 OL 1",21/07/2025,,"78,000.00","7,891,713.00"
21/07/2025,"PIAPP, OWN BANK ALOM42944. A/C: 372*--**576, MASRURA POULTRY FEED. Trx.ID 2025072121-2-476490 OL 1",21/07/2025,,"125,000.00","8,016,713.00"
21/07/2025,CR SND 1159 T 11,21/07/2025,"8,011,000.00",,"5,713.00"
21/07/2025,"EFT - ISLAMI BANK BANGLADE, IBANKING, COMP. - NOTAPPLICABLE TRXID.: 20250721-8-493451 EFTN 1",21/07/2025,,"160,000.00","165,713.00"
21/07/2025,"PIAPP, OWN BANK ADNAN POULTRY. A/C: 118*--**611, MD. ABUL HUSSAIN. Trx.ID 2025072121-2-506655 OL 1",21/07/2025,,"64,000.00","229,713.00"
21/07/2025,"PIAPP, OWN BANK APPLE. A/C: 148*--**744, ABDULLAH POULTY. Trx.ID 2025072121-2-527736 OL 1",21/07/2025,,"8,400.00","238,113.00"
21/07/2025,"PIAPP, OWN BANK SABUJ KANTI CHOWDHURY. A/C: 049*--**871, M/S SHUVRO ENTERPRISE. Trx.ID 2025072121-2-",21/07/2025,,"16,960.00","255,073.00"
21/07/2025,"PIAPP, OWN BANK BACHA. A/C: 463*--**813, M/S SHAH POULTRY FEED AND MEDICINE. Trx.ID 2025072121-2-547598 OL 1",21/07/2025,,"200,000.00","455,073.00"
21/07/2025,"PIAPP, OWN BANK CHICKS PAYMENT. A/C: 281*--**207, M/S AYMONA POULTRY FEED & CHICKS. Trx.ID 2025072121-2-550571 OL 1",21/07/2025,,"30,000.00","485,073.00"
21/07/2025,"PIAPP, OWN BANK ARIYAN POULTRY. A/C: 360""-""""""811, M/S ARIYAN AND ARABI POULTRY & FEED. Trx.ID 2025072121-2-555127",21/07/2025,,"16,000.00","501,073.00"
21/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 495""-""""""358, M/S LOVANA POULTRY FEED. Trx.ID 2025072121-2-569694 OL 1",21/07/2025,,"17,160.00","518,233.00"
21/07/2025,"PIAPP, OWN BANK JAHIDUR RAHMAN RINKU. A/C: 221""-""""""747, M/S D. M. TRADERS. Trx.ID 2025072121-2-581207 OL 1",21/07/2025,,"20,000.00","538,233.00"
21/07/2025,"PIAPP, OWN BANK MAWA. A/C: 406""-""""""884, M/S MAWA POULTRY CHICKS & FEED CENTRE. Trx.ID 2025072121-2-682570 OL 1",21/07/2025,,"20,000.00","558,233.00"
22/07/2025,"PIAPP, OWN BANK KAZI FARMS LTD. A/C: 174""-""""""047, AKBAR ENTERPRISE. Trx.ID 2025072222-2-84593 OL 1",22/07/2025,,"13,000.00","571,233.00"
22/07/2025,"451-909-0, BRAHMANBARIA BRANCH OL 1",22/07/2025,,"11,520.00","582,753.00"
22/07/2025,"4014-909-0, NALCITY BRANCH OL 1",22/07/2025,,"48,000.00","630,753.00"
22/07/2025,"PIAPP, OWN BANK MS PARVEZ POULTRY AND FISH FEED. A/C: 147""-""""""681, M/S PARVEZ POULTRY AND FISH FEED. Trx.ID 2025072222-",22/07/2025,,"32,400.00","663,153.00"
22/07/2025,ATM FUND TRANSFER 2767 IMRAN ENTERPRISE 5940,22/07/2025,,"16,000.00","679,153.00"
22/07/2025,"PIAPP, OWN BANK DDDDD. A/C: 487""-""""""036, MAISHA POULTRY FEED. Trx.ID 2025072222-2-164103 OL 1",22/07/2025,,"40,000.00","719,153.00"
22/07/2025,"PIAPP, OWN BANK ANOWAR POULTRY CHHAGALNIYA. A/C: 230""-""""""220, ANWAR POULTRY AND FEEDS COMPLEX. Trx.ID",22/07/2025,,"100,000.00","819,153.00"
22/07/2025,"PIAPP, OWN BANK ARIYAN POULTRY. A/C: 360""-""""""811, M/S ARIYAN AND ARABI POULTRY & FEED. Trx.ID 2025072222-2-192879",22/07/2025,,"11,000.00","830,153.00"
22/07/2025,"4847-902-116 M/S MOFIZ FISH, CHANDINA BRANCH OL 1",22/07/2025,,"50,000.00","880,153.00"
22/07/2025,"1406-901-12901 M/S ORIN TRADER, GOALABAZAR BRANCH OL 1",22/07/2025,,"200,000.00","1,080,153.00"
22/07/2025,"2913-901-13438 M/S ARAF ENTERP, DHALAGAON BRANCH (M/S ARAF ENTERPRISE 2913901013438) OL 1",22/07/2025,,"22,950.00","1,103,103.00"
22/07/2025,"4240-901-819 RUPALI POULTRY, RAJAR BAZAR BRANCH OL 1",22/07/2025,,"150,000.00","1,253,103.00"
22/07/2025,"2385-909-0, KHALISHPUR BRANCH (CHINMOY) OL 1",22/07/2025,,"30,000.00","1,283,103.00"
22/07/2025,"2133-909-0, MADABPASHA BRANCH OL 1",22/07/2025,,"100,000.00","1,383,103.00"
22/07/2025,"860-901-48176 M/S AKON POULTR, PATUAKHALI BRANCH OL 1",22/07/2025,,"100,000.00","1,483,103.00"
22/07/2025,"INTERBANK FUND TRANSFER ISLAMI BANK BANGLADESH LIMITED 205044""""""6618 0",22/07/2025,,"18,000.00","1,501,103.00"
22/07/2025,4924-901-12060 ALIF POULTRY & MONIRAMPUR BRANCH (CD-12060) OL 1,22/07/2025,,"40,000.00","1,541,103.00"
22/07/2025,"833-909-0, LAKSHMIPUR BRANCH (MD MILON) OL 1",22/07/2025,,"110,000.00","1,651,103.00"
22/07/2025,"4951-901-894 M/S ATIQUE POUL, FULBARIA BRANCH OL 1",22/07/2025,,"31,680.00","1,682,783.00"
22/07/2025,"4083-901-3126 MODINA POULTRY, JOGIDAHAR BRANCH OL 1",22/07/2025,,"20,000.00","1,702,783.00"
22/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 118*-***-***476, SHIHAB POULTRY FARM. Trx.ID2025072222-2-274069 OL 1",22/07/2025,,"30,000.00","1,732,783.00"
22/07/2025,"PIAPP, OWN BANK ADNAN POULTRY. A/C:118*-***-**611, MD. ABUL HUSSAIN. Trx.ID2025072222-2-278853 OL 1",22/07/2025,,"68,000.00","1,800,783.00"
22/07/2025,"3590-901-5811 SYLHET POULTRY, KADAMTALIBRANCH OL 1",22/07/2025,,"35,000.00","1,835,783.00"
22/07/2025,"4412-901-15706 EMON POULTRY, BAROIYARHAT BRANCH OL 1",22/07/2025,,"200,000.00","2,035,783.00"
22/07/2025,"PIAPP, OWN BANK RAFSUN POULTRYARAIHAZAR. A/C: 171*-***-**717, M/S RAFSUNPOULTRY & MEDICINE. Trx.ID 2025072222-2-",22/07/2025,,"17,000.00","2,052,783.00"
22/07/2025,"2263-901-14122 SARMI POULTRY F,SARATGONJ BRANCH OL 1",22/07/2025,,"100,000.00","2,152,783.00"
22/07/2025,"PIAPP, OWN BANK CHICKS. A/C: 118*-***-***776, ANIK POULTRY FEED & CHICKS. Trx.ID2025072222-2-291908 OL 1",22/07/2025,,"57,600.00","2,210,383.00"
22/07/2025,"626-901-30855 LOKNATH POULTRY,SREEMONGAL BRANCH OL 1",22/07/2025,,"25,000.00","2,235,383.00"
22/07/2025,"3112-901-33874 M/S TUHIN POULT, FULBARIBRANCH (FUND TRANSFER) OL 1",22/07/2025,,"41,000.00","2,276,383.00"
22/07/2025,"2454-909-0, BAZAR ROAD BRANCH (NAYEM)OL 1",22/07/2025,,"40,000.00","2,316,383.00"
22/07/2025,"4518-901-15577 M/S BISWAS POUL,CHUKNAGAR(RURAL BRANCH OL 1",22/07/2025,,"180,000.00","2,496,383.00"
22/07/2025,"PIAPP, OWN BANK PAY. A/C: 060*-***-***034,M/S AWAL POULTRY & FISHERIES. Trx.ID2025072222-2-300473 OL 1",22/07/2025,,"20,400.00","2,516,783.00"
22/07/2025,"PIAPP, OWN BANK BACHA. A/C: 463*-***-**813,M/S SHAH POULTRY FEED AND MEDICINE.Trx.ID 2025072222-2-304820 OL 1",22/07/2025,,"36,000.00","2,552,783.00"
22/07/2025,"4171-901-6526 M/S EASIN ENTER, MATHBARIABRANCH (CD-6526) OL 1",22/07/2025,,"14,000.00","2,566,783.00"
22/07/2025,"2412-901-32555 M/S FORHAD TRAD,DAULATPUR BRANCH OL 1",22/07/2025,,"44,000.00","2,610,783.00"
22/07/2025,"PIAPP, OWN BANK KAZI FIRMS, A/C: 335*-***-***230, TASMIN POULTRY. Trx.ID 2025072222-2-311079 OL 1",22/07/2025,,"60,000.00","2,670,783.00"
22/07/2025,"4197-909-0, SITAKUNDA SME BRANCH OL 1",22/07/2025,,"5,000.00","2,675,783.00"
22/07/2025,"PIAPP, OWN BANK KAZI FARMS LIMITED. A/C:102*-***-**751, SATATA POULTRY PRODUCTS.Trx.ID 2025072222-2-328736 OL 1",22/07/2025,,"20,400.00","2,696,183.00"
22/07/2025,"2239-901-17044 MAA ENTERPRISE, TEBUNIABRANCH OL 1",22/07/2025,,"25,000.00","2,721,183.00"
22/07/2025,"PIAPP, OWN BANK COMI076. A/C: 484*-***-***930, HENA AGRO. Trx.ID 2025072222-2-358509 OL 1",22/07/2025,,"17,500.00","2,738,683.00"
22/07/2025,CR SND 1159 T 9,22/07/2025,"2,733,000.00",,"5,683.00"
22/07/2025,"PIAPP, OWN BANK LM 700 18. A/C: 380*-***-***137, A. F, FISH FEED AND GOAT FIRM. Trx.ID2025072222-2-366738 OL 1",22/07/2025,,"12,600.00","18,283.00"
22/07/2025,"PIAPP, OWN BANK ALOM42944. A/C: 372*-***-***576, MASRURA POULTRY FEED. Trx.ID2025072222-2-372919 OL 1",22/07/2025,,"34,680.00","52,963.00"
22/07/2025,"PIAPP, OWN BANK KHUL022. A/C: 587*-***-***232, M/S S A INTERNATIONAL. Trx.ID2025072222-2-379245 OL 1",22/07/2025,,"80,000.00","132,963.00"
22/07/2025,"PIAPP, OWN BANK SAYFUL. A/C: 140*---***730, MD SAYFUL ISLAM. Trx.ID 2025072222-2-380184 OL 1",22/07/2025,,"50,000.00","182,963.00"
22/07/2025,"PIAPP, OWN BANK SAHAB. A/C: 104*---*M/S. ÉNAM TRADERS. Trx.ID 2025072222-2-385958 OL 1",22/07/2025,,"40,000.00","222,963.00"
22/07/2025,"PIAPP, OWN BANK BOILAR CHICKS. A/C: 463*---*---*298, REKHA VETERINARY CORNER.Trx.ID 2025072222-2-414392 OL 1",22/07/2025,,"20,000.00","242,963.00"
22/07/2025,"PIAPP, OWN BANK AIDEL. A/C: 265*---*BISHMILLAH POULTRY CHICKS & FEED.Trx.ID 2025072222-2-472840 OL 1",22/07/2025,,"55,000.00","297,963.00"
22/07/2025,"PIAPP, OWN BANK FOR CHICKS. A/C: 175*---***720, ANISHA POULTRY PRODUCT. Trx.ID2025072222-2-482457 OL 1",22/07/2025,,"29,100.00","327,063.00"
22/07/2025,"PIAPP, OWN BANK POULTRY CHECKS. A/C:138*---*---*908, M/S RANGDHONU POULTRYFEED AND MEDICINE. Trx.ID 2025072222-2-",22/07/2025,,"25,000.00","352,063.00"
23/07/2025,"3669-909-0, NOAPARA BAZAR BRANCH OL 1",23/07/2025,,"5,040.00","357,103.00"
23/07/2025,"374-101-210164 MD. KAMRUZZAMAN, BARISALBRANCH OL 1",23/07/2025,,"200,000.00","557,103.00"
23/07/2025,"PIAPP, OWN BANK ADNAN POULTRY. A/C:118*---*---*611, MD. ABUL HUSSAIN. Trx.ID2025072323-2-117423 OL 1",23/07/2025,,"1,360.00","558,463.00"
23/07/2025,"PIAPP, OWN BANK BUSNIESS. A/C: 107*---****330, M/S SEBA POULTRY FEED & MEDICINEZONE. Trx.ID 2025072323-2-148953 OL 1",23/07/2025,,"150,000.00","708,463.00"
23/07/2025,"EFT - ISLAMI BANK BANGLADE, IBANKING,COMP. - NOTAPPLICABLE TRXID.: 20250723-8-154162 EFTN 1",23/07/2025,,"4,500.00","712,963.00"
23/07/2025,"4725-909-0, RAIPURA BRANCH (RATON) OL 1",23/07/2025,,"17,000.00","729,963.00"
23/07/2025,"1093-909-0, NAZIRPUR BRANCH OL 1",23/07/2025,,"141,125.00","871,088.00"
23/07/2025,"2454-901-30474 CHARBARIA POULT, BAZARROAD BRANCH OL 1",23/07/2025,,"35,000.00","906,088.00"
23/07/2025,"EFT - STANDARD BANK LIMITE, BILL, COMP. -NA TRXID.: 20250723-8-197126 EFTN 1",23/07/2025,,"93,000.00","999,088.00"
23/07/2025,"PIAPP, OWN BANK KAZI FIRMS. A/C: 335*---****230, TASMIN POULTRY. Trx.ID 2025072323-2-202706 OL 1",23/07/2025,,"21,000.00","1,020,088.00"
23/07/2025,"3452-909-0, BHABERCHAR BRANCH(018250098109) OL 1",23/07/2025,,"11,050.00","1,031,138.00"
23/07/2025,"2133-909-0, MADABPASHA BRANCH (DELWAR)OL 1",23/07/2025,,"10,000.00","1,041,138.00"
23/07/2025,"4110-901-11228 M/S MEHRAB TRAD,KANAIPUR BRANCH OL 1",23/07/2025,,"100,000.00","1,141,138.00"
23/07/2025,"4457-901-6599 M/S S. R TRADE, SUBIDKHALI(RUR BRANCH OL 1",23/07/2025,,"9,600.00","1,150,738.00"
23/07/2025,"4656-909-0, TARKI BANDAR BRANCH OL 1",23/07/2025,,"20,000.00","1,170,738.00"
23/07/2025,4205-901-9547 20250723-324002-1 B 1,23/07/2025,,"8,000.00","1,178,738.00"
23/07/2025,"4457-901-6132 BHAI BHAI POULT, SUBIDKHALI(RUR BRANCH OL 1",23/07/2025,,"25,000.00","1,203,738.00"
23/07/2025,"1162-901-23360 M/S. CHAITI AN, SINGAIRBRANCH OL 1",23/07/2025,,"100,000.00","1,303,738.00"
23/07/2025,"1942-901-54614 ZOBAYER POULTRY, KHAGRACHARI BRANCH (DR FROM CD-54614) OL 1",23/07/2025,,"36,100.00","1,339,838.00"
23/07/2025,"1051-102-483 M/S JANONI POUL, RAJAPUR BRANCH (M/S JANONI POULTRY FEED) OL 1",23/07/2025,,"44,800.00","1,384,638.00"
23/07/2025,"PIAPP, OWN BANK ANOWAR POULTRY CHHAGALNIYA. A/C: 230*---***220, ANWAR POULTRY AND FEEDS COMPLEX. Trx.ID",23/07/2025,,"150,000.00","1,534,638.00"
23/07/2025,4924-901-12060 ALIF POULTRY & MONIRAMPUR BRANCH OL 1,23/07/2025,,"35,000.00","1,569,638.00"
23/07/2025,"4412-909-0, BAROIYAR HAT BRANCH OL 1",23/07/2025,,"2,200.00","1,571,838.00"
23/07/2025,"PIAPP, OWN BANK BUSNE. A/C: 463*---***660, M/S MONNI POULTRY FEED & MEDICINE. Trx.ID 2025072323-2-253541 OL 1",23/07/2025,,"150,000.00","1,721,838.00"
23/07/2025,"2178-901-17240 M/S AWUL POULTR, THAKURGAON ROAD BRANCH OL 1",23/07/2025,,"70,000.00","1,791,838.00"
23/07/2025,"PIAPP, OWN BANK SDFDD. A/C: 487*---***036, MAISHA POULTRY FEED. Trx.ID 2025072323-2-253834 OL 1",23/07/2025,,"25,000.00","1,816,838.00"
23/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 349*---***924, OZIBA POULTRY CHIKS & FEED. Trx.ID 2025072323-2-254030 OL 1",23/07/2025,,"76,000.00","1,892,838.00"
23/07/2025,"3035-902-321 M/S BROTHERS PO, ASHRAFPUR BAZAR BRANCH OL 1",23/07/2025,,"15,000.00","1,907,838.00"
23/07/2025,"4370-909-0, ALAMDANGA BRANCH OL 1",23/07/2025,,"110,000.00","2,017,838.00"
23/07/2025,"3364-901-33351 M/S KHAN POULTR, TRISHAL BRANCH OL 1",23/07/2025,,"300,000.00","2,317,838.00"
23/07/2025,"3972-901-5360 M/S ASHA POULTR, DHAKA DAKSHIN BRANCH OL 1",23/07/2025,,"30,000.00","2,347,838.00"
23/07/2025,"4160-909-0, PANGSHA BRANCH OL 1",23/07/2025,,"20,000.00","2,367,838.00"
23/07/2025,"4014-909-0, NALCITY BRANCH OL 1",23/07/2025,,"44,000.00","2,411,838.00"
23/07/2025,"4561-909-0, BANESWAR BRANCH (TUSHAR) OL 1",23/07/2025,,"1,600.00","2,413,438.00"
23/07/2025,"PIAPP, OWN BANK FEED. A/C: 253*---***700, BATEN POULTRY. Trx.ID 2025072323-2-271957 OL 1",23/07/2025,,"85,000.00","2,498,438.00"
23/07/2025,"2412-901-32555 M/S FORHAD TRAD, DAULATPUR BRANCH OL 1",23/07/2025,,"25,000.00","2,523,438.00"
23/07/2025,"2576-901-14798 SIKDER POULTRY, NAYERGAON BAZAR BRANCH OL 1",23/07/2025,,"13,200.00","2,536,638.00"
23/07/2025,"4266-901-5112 M/S. MITU POULT, PHULTALA BRANCH OL 1",23/07/2025,,"25,000.00","2,561,638.00"
23/07/2025,"3616-901-16257 RIFAT POULTRY F, CHOWMUHANA BRANCH OL 1",23/07/2025,,"30,000.00","2,591,638.00"
23/07/2025,"PIAPP, OWN BANK MANIK. A/C: 196*---***889, GRAM BANGLA POULTRY FEED & FISH FEED. Trx.ID 2025072323-2-293118 OL 1",23/07/2025,,"23,900.00","2,615,538.00"
23/07/2025,"1892-901-32577 SOHEL POULTRY F, AKUR TAKUR BRANCH OL 1",23/07/2025,,"50,000.00","2,665,538.00"
23/07/2025,"4725-901-7810 M/S FAHAD POULT, RAIPURA BRANCH OL 1",23/07/2025,,"25,500.00","2,691,038.00"
23/07/2025,"203-999-0, BOGURA (ISLAMIC) BRANCH 939-901-41774 KAZI FARMS LIMI OL 1",23/07/2025,,"200,000.00","2,891,038.00"
23/07/2025,"PIAPP, OWN BANK BUSNIESS. A/C: 107*-***, ***330, M/S SEBA POULTRY FEED & MEDICINE ZONE. Trx.ID 2025072323-2-303239 OL 1",23/07/2025,,"100,000.00","2,991,038.00"
23/07/2025,"1181-901-15460 FULECHA POULTR, NABIGONJ BRANCH OL 1",23/07/2025,,"24,480.00","3,015,518.00"
23/07/2025,"2653-901-24910 M/S. SALIM POUL, MOULVIBAZAR BRANCH OL 1",23/07/2025,,"300,000.00","3,315,518.00"
23/07/2025,"PIAPP, OWN BANK SAHAB. A/C: 104*-***-***683, M/S. ENAM TRADERS. Trx.ID 2025072323-2-308547 OL 1",23/07/2025,,"20,000.00","3,335,518.00"
23/07/2025,"PIAPP, OWN BANK CKESS. A/C: 018*-***-***291, BROTHERS ENTERPRISE. Trx.ID 2025072323-2-313447 OL 1",23/07/2025,,"100,000.00","3,435,518.00"
23/07/2025,"4075-901-6186 M/S. N.S POULTR, NANDINA BAZAR BRANCH OL 1",23/07/2025,,"20,000.00","3,455,518.00"
23/07/2025,"PIAPP, OWN BANK TRANSFER. A/C: 132*-***-***310, M/S FARUQUE TRADERS. Trx.ID 2025072323-2-314784 OL 1",23/07/2025,,"50,000.00","3,505,518.00"
23/07/2025,"5280-901-393 M/S SAGOR POULTR, BORHANUDDIN BRANCH OL 1",23/07/2025,,"70,000.00","3,575,518.00"
23/07/2025,"1640-901-65064 M/S FRIENDS POU, KISHOREGONJ BRANCH OL 1",23/07/2025,,"21,000.00","3,596,518.00"
23/07/2025,"3590-901-5811 SYLHET POULTRY, KADAMTALI BRANCH OL 1",23/07/2025,,"50,000.00","3,646,518.00"
23/07/2025,"PIAPP, OWN BANK FEED. A/C: 406*-***-***683, BISMILLAH POULTRY FIRM. Trx.ID 2025072323-2-319150 OL 1",23/07/2025,,"225,000.00","3,871,518.00"
23/07/2025,"2454-909-0, BAZAR ROAD BRANCH (NAIM) OL 1",23/07/2025,,"100,000.00","3,971,518.00"
23/07/2025,"1138-901-23943 M/S MA-MONI POU, KALAIYA BANDAR BRANCH OL 1",23/07/2025,,"35,000.00","4,006,518.00"
23/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 041*-***-***978, PRINCE AGRO. Trx.ID 2025072323-2-340456 OL 1",23/07/2025,,"200,000.00","4,206,518.00"
23/07/2025,CR SND 1159 T 11,23/07/2025,"4,091,000.00",,"115,518.00"
23/07/2025,"PIAPP, OWN BANK FOR CHICKS. A/C: 175*-***-***720, ANISHA POULTRY PRODUCT. Trx.ID 2025072323-2-352376 OL 1",23/07/2025,,"19,800.00","135,318.00"
23/07/2025,"PIAPP, OWN BANK ADNAN POULTRY. A/C: 118*-***-***611, MD. ABUL HUSSAIN. Trx.ID 2025072323-2-356295 OL 1",23/07/2025,,"52,700.00","188,018.00"
23/07/2025,"PIAPP, OWN BANK DOC KHAG 009. A/C: 194*-***-***562, SHARIF POULTRY FEED CENTER. Trx.ID 2025072323-2-417943 OL 1",23/07/2025,,"300,000.00","488,018.00"
23/07/2025,"PIAPP, OWN BANK SAYFUL. A/C: 140*-***-***594, RAKIB POULTRY PRODUCTS. Trx.ID 2025072323-2-427597 OL 1",23/07/2025,,"80,000.00","568,018.00"
23/07/2025,"PIAPP, OWN BANK 144. A/C: 372*-***-***491, ZIHAD POULTRY & FISH FEED. Trx.ID 2025072323-2-455653 OL 1",23/07/2025,,"7,000.00","575,018.00"
23/07/2025,"PIAPP, OWN BANK ALOM42944. A/C: 372*-***-***576, MASRURA POULTRY FEED. Trx.ID 2025072323-2-460422 OL 1",23/07/2025,,"185,080.00","760,098.00"
23/07/2025,"PIAPP, OWN BANK MS PARVEZ POULTRY AND FISH FEED. A/C: 147*-***-***681, M/S PARVEZ POULTRY AND FISH FEED. Trx.ID 2025072323-2",23/07/2025,,"85,000.00","845,098.00"
23/07/2025,"PIAPP, OWN BANK BOILAR CHICKS. A/C: 463*-***-***298, REKHA VETERINARY CORNER. Trx.ID 2025072323-2-472518 OL 1",23/07/2025,,"165,000.00","1,010,098.00"
23/07/2025,"PIAPP, OWN BANK CHICK PAYMENT. A/C: 261*.***911, M/S SOTOTA POULTRY FEEDS. Trx.ID 2025072323-2-477271 OL 1",23/07/2025,,"38,000.00","1,048,098.00"
23/07/2025,"PIAPP, OWN BANK CASH. A/C: 463*.***298, REKHA VETERINARY CORNER. Trx.ID 2025072323-2-498110 OL 1",23/07/2025,,"20,000.00","1,068,098.00"
23/07/2025,"PIAPP, OWN BANK BACHA. A/C: 463*.***813, M/S SHAH POULTRY FEED AND MEDICINE. Trx.ID 2025072323-2-504268 OL 1",23/07/2025,,"200,000.00","1,268,098.00"
23/07/2025,"PIAPP, OWN BANK COMI076. A/C: 484*.***930, HENA AGRO. Trx.ID 2025072323-2-523485 OL 1",23/07/2025,,"20,500.00","1,288,598.00"
23/07/2025,"PIAPP, OWN BANK CHICK PURCHESS. A/C: 473*.***437, M/S HOWLADAR POULTRY FEEDS. Trx.ID 2025072323-2-551818 OL 1",23/07/2025,,"43,680.00","1,332,278.00"
23/07/2025,"PIAPP, OWN BANK BUSNE. A/C: 463*.***660, M/S MONNI POULTRY FEED & MEDICINE. Trx.ID 2025072323-2-571967 OL 1",23/07/2025,,"25,000.00","1,357,278.00"
23/07/2025,"PIAPP, OWN BANK AL MODINA HARTA. A/C: 245*.***192, AL MODINA FISH AND POULTRY FARM. Trx.ID 2025072323-2-598435",23/07/2025,,"90,000.00","1,447,278.00"
24/07/2025,"504-909-0, JAMALGONJ BRANCH (EMU TRADERS) OL 1",24/07/2025,,"2,900.00","1,450,178.00"
24/07/2025,"1510-901-12866 SHITIL POULTRY, PARBOTIPUR BRANCH OL 1",24/07/2025,,"20,000.00","1,470,178.00"
24/07/2025,"PIAPP, OWN BANK DDDDD. A/C: 487*.***036, MAISHA POULTRY FEED. Trx.ID 2025072424-2-166994 OL 1",24/07/2025,,"70,000.00","1,540,178.00"
24/07/2025,"1170-901-20713 SOTOTA BROILER, DAULATPUR BRANCH OL 1",24/07/2025,,"59,200.00","1,599,378.00"
24/07/2025,"1300-909-0, BATIAGHATA BRANCH OL 1",24/07/2025,,"44,500.00","1,643,878.00"
24/07/2025,"53-901-31856 M/S ASHUGONJ MA, ASHUGONJ BRANCH OL 1",24/07/2025,,"200,000.00","1,843,878.00"
24/07/2025,"581-102-750 OBONI POULTRY F, BHERAMARA BRANCH OL 1",24/07/2025,,"100,000.00","1,943,878.00"
24/07/2025,4924-901-12060 ALIF POULTRY & MONIRAMPUR BRANCH (CD-12060) OL 1,24/07/2025,,"30,000.00","1,973,878.00"
24/07/2025,"4993-909-0, BSCIC BRANCH OL 1",24/07/2025,,"8,000.00","1,981,878.00"
24/07/2025,INTERBANK FUND TRANSFER ISLAMI BANK BANGLADESH LIMITED 20507770209307789 0,24/07/2025,,"13,200.00","1,995,078.00"
24/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 473*.***576, A R SHADHIN POULTRY FEED. Trx.ID 2025072424-2-230800 OL 1",24/07/2025,,"40,000.00","2,035,078.00"
24/07/2025,"PIAPP, OWN BANK SYLH087. A/C: 356*.***801, NAZAT AGRO. Trx.ID 2025072424-2-230835 OL 1",24/07/2025,,"10,000.00","2,045,078.00"
24/07/2025,"4240-901-819 RUPALI POULTRY, RAJAR BAZAR BRANCH OL 1",24/07/2025,,"170,000.00","2,215,078.00"
24/07/2025,"PIAPP, OWN BANK SALAM. A/C: 307*.***204, SALAM POULTRY & FEED. Trx.ID 2025072424-2-248683 OL 1",24/07/2025,,"41,600.00","2,256,678.00"
24/07/2025,"4160-909-0, PANGSHA BRANCH OL 1",24/07/2025,,"20,000.00","2,276,678.00"
24/07/2025,"4656-901-10722 BISWAS POULTRY, TARKI BANDAR BRANCH OL 1",24/07/2025,,"20,000.00","2,296,678.00"
24/07/2025,CIB CHARGE T 1,24/07/2025,575.00,,"2,296,103.00"
24/07/2025,"1621-901-16216 M/S CRECENT ENT, NETROKONA BRANCH (CD 16216) OL 1",24/07/2025,,"21,000.00","2,317,103.00"
24/07/2025,"2340-901-9721 MAKKA MADINA AG, MADUNAGHAT BRANCH (DR. FROM CD-9721) OL 1",24/07/2025,,"100,000.00","2,417,103.00"
24/07/2025,"4091-901-18297 M/S. ASA TRADER, NAVARAN BAZAR BRANCH OL 1",24/07/2025,,"50,000.00","2,467,103.00"
